WORD,FREQUENCY,PHONEME_LENGTH,MONOMORPHEME,ORTHO_LENGTH,LOG_FREQ,LANG
Newmarket,34,8,FALSE,9,3.52636052461616,English
proxy,34,6,FALSE,5,3.52636052461616,English
reportedly,34,9,FALSE,10,3.52636052461616,English
jovial,34,7,FALSE,6,3.52636052461616,English
zed,34,3,TRUE,3,3.52636052461616,English
endearing,34,8,TRUE,9,3.52636052461616,English
cog,34,3,TRUE,3,3.52636052461616,English
sneaker,34,6,FALSE,7,3.52636052461616,English
superstructure,34,13,FALSE,14,3.52636052461616,English
spicy,34,6,FALSE,5,3.52636052461616,English
zebra,34,5,TRUE,5,3.52636052461616,English
curt,34,3,TRUE,4,3.52636052461616,English
perplex,34,7,TRUE,7,3.52636052461616,English
kernel,34,4,TRUE,6,3.52636052461616,English
derby,34,4,TRUE,5,3.52636052461616,English
accost,34,5,TRUE,6,3.52636052461616,English
roadway,34,7,FALSE,7,3.52636052461616,English
hallow,34,5,TRUE,6,3.52636052461616,English
pigtail,34,7,FALSE,7,3.52636052461616,English
worshipper,34,7,FALSE,10,3.52636052461616,English
fervent,34,6,FALSE,7,3.52636052461616,English
sacrament,34,9,FALSE,9,3.52636052461616,English
wadi,34,4,FALSE,4,3.52636052461616,English
ladyship,34,8,FALSE,8,3.52636052461616,English
irresistibly,34,11,FALSE,12,3.52636052461616,English
sedan,34,5,TRUE,5,3.52636052461616,English
disaffection,34,11,FALSE,12,3.52636052461616,English
smog,34,4,FALSE,4,3.52636052461616,English
seer,34,4,FALSE,4,3.52636052461616,English
quirk,34,4,TRUE,5,3.52636052461616,English
glazing,34,7,TRUE,7,3.52636052461616,English
stoppage,34,6,FALSE,8,3.52636052461616,English
inflatable,34,10,FALSE,10,3.52636052461616,English
Cypriot,34,7,TRUE,7,3.52636052461616,English
commode,34,6,TRUE,7,3.52636052461616,English
impulsive,34,8,FALSE,9,3.52636052461616,English
dichotomy,34,9,FALSE,9,3.52636052461616,English
immobilize,34,10,FALSE,10,3.52636052461616,English
metro,34,6,TRUE,5,3.52636052461616,English
throbbing,34,6,TRUE,9,3.52636052461616,English
whiten,34,5,FALSE,6,3.52636052461616,English
moped,34,6,TRUE,5,3.52636052461616,English
profitably,34,10,FALSE,10,3.52636052461616,English
subservience,34,10,FALSE,12,3.52636052461616,English
concussion,34,7,FALSE,10,3.52636052461616,English
northeast,34,8,TRUE,9,3.52636052461616,English
filament,34,8,FALSE,8,3.52636052461616,English
Almighty,34,7,FALSE,8,3.52636052461616,English
repellent,34,8,TRUE,9,3.52636052461616,English
discord,34,6,FALSE,7,3.52636052461616,English
judicious,34,7,FALSE,9,3.52636052461616,English
autocratic,34,9,FALSE,10,3.52636052461616,English
equanimity,34,10,FALSE,10,3.52636052461616,English
worse,34,3,TRUE,5,3.52636052461616,English
scanty,34,6,FALSE,6,3.52636052461616,English
gnarled,34,4,FALSE,7,3.52636052461616,English
drunkenly,34,9,FALSE,9,3.52636052461616,English
mews,34,4,TRUE,4,3.52636052461616,English
headway,34,6,FALSE,7,3.52636052461616,English
kicker,34,5,FALSE,6,3.52636052461616,English
mindful,34,8,FALSE,7,3.52636052461616,English
coating,34,6,TRUE,7,3.52636052461616,English
lifeboat,34,8,FALSE,8,3.52636052461616,English
acquiesce,34,8,FALSE,9,3.52636052461616,English
categorically,34,11,FALSE,13,3.52636052461616,English
preview,33,6,TRUE,7,3.49650756146648,English
checked,33,5,TRUE,7,3.49650756146648,English
Ethiopian,33,9,TRUE,9,3.49650756146648,English
divergent,33,9,FALSE,9,3.49650756146648,English
habitation,33,8,FALSE,10,3.49650756146648,English
aria,33,4,TRUE,4,3.49650756146648,English
asteroid,33,8,FALSE,8,3.49650756146648,English
jubilee,33,6,FALSE,7,3.49650756146648,English
salutary,33,9,FALSE,8,3.49650756146648,English
belated,33,8,FALSE,7,3.49650756146648,English
grasping,33,7,TRUE,8,3.49650756146648,English
concubine,33,10,FALSE,9,3.49650756146648,English
bilateral,33,9,FALSE,9,3.49650756146648,English
prudently,33,8,FALSE,9,3.49650756146648,English
extradition,33,12,FALSE,11,3.49650756146648,English
sundown,33,7,FALSE,7,3.49650756146648,English
handmade,33,7,FALSE,8,3.49650756146648,English
brunt,33,5,TRUE,5,3.49650756146648,English
verbally,33,6,FALSE,8,3.49650756146648,English
geranium,33,9,FALSE,8,3.49650756146648,English
biosphere,33,10,FALSE,9,3.49650756146648,English
airliner,33,8,FALSE,8,3.49650756146648,English
adjunct,33,6,FALSE,7,3.49650756146648,English
fiend,33,4,TRUE,5,3.49650756146648,English
barb,33,3,TRUE,4,3.49650756146648,English
compulsively,33,11,FALSE,12,3.49650756146648,English
chromosome,33,10,FALSE,10,3.49650756146648,English
troupe,33,4,FALSE,6,3.49650756146648,English
intentionally,33,10,FALSE,13,3.49650756146648,English
medic,33,5,FALSE,5,3.49650756146648,English
gymkhana,33,7,FALSE,8,3.49650756146648,English
chivy,33,5,TRUE,5,3.49650756146648,English
transience,33,9,FALSE,10,3.49650756146648,English
obscurely,33,9,FALSE,9,3.49650756146648,English
gunpowder,33,9,FALSE,9,3.49650756146648,English
devalue,33,7,FALSE,7,3.49650756146648,English
jaded,33,6,FALSE,5,3.49650756146648,English
healer,33,5,FALSE,6,3.49650756146648,English
biochemistry,33,12,FALSE,12,3.49650756146648,English
accuser,33,7,FALSE,7,3.49650756146648,English
waterway,33,7,FALSE,8,3.49650756146648,English
Argus,33,4,FALSE,5,3.49650756146648,English
inverse,33,5,TRUE,7,3.49650756146648,English
bookseller,33,8,FALSE,10,3.49650756146648,English
virginal,33,6,TRUE,8,3.49650756146648,English
spud,33,4,TRUE,4,3.49650756146648,English
neatness,33,6,FALSE,8,3.49650756146648,English
Israelite,33,9,FALSE,9,3.49650756146648,English
inventiveness,33,11,FALSE,13,3.49650756146648,English
Maori,33,5,TRUE,5,3.49650756146648,English
financier,33,10,FALSE,9,3.49650756146648,English
editorship,33,8,FALSE,10,3.49650756146648,English
Uranus,33,8,FALSE,6,3.49650756146648,English
imaginatively,33,12,FALSE,13,3.49650756146648,English
euthanasia,33,10,FALSE,10,3.49650756146648,English
intrinsically,33,12,FALSE,13,3.49650756146648,English
specialty,33,7,FALSE,9,3.49650756146648,English
transitory,33,10,FALSE,10,3.49650756146648,English
mutilation,33,9,FALSE,10,3.49650756146648,English
biotechnology,33,10,FALSE,13,3.49650756146648,English
irrepressible,33,10,FALSE,13,3.49650756146648,English
multilateral,33,11,FALSE,12,3.49650756146648,English
paving,33,6,TRUE,6,3.49650756146648,English
resplendent,33,11,FALSE,11,3.49650756146648,English
stockholder,33,11,FALSE,11,3.49650756146648,English
belay,33,5,TRUE,5,3.49650756146648,English
darts,33,3,TRUE,5,3.49650756146648,English
inductive,33,8,FALSE,9,3.49650756146648,English
mailbox,33,8,FALSE,7,3.49650756146648,English
emotive,33,7,FALSE,7,3.49650756146648,English
soapy,33,5,FALSE,5,3.49650756146648,English
sonnet,33,5,FALSE,6,3.49650756146648,English
cocky,33,4,FALSE,5,3.49650756146648,English
pearly,33,4,FALSE,6,3.49650756146648,English
brewer,33,5,FALSE,6,3.49650756146648,English
whirlpool,33,6,FALSE,9,3.49650756146648,English
anew,33,4,FALSE,4,3.49650756146648,English
ravel,33,4,TRUE,5,3.49650756146648,English
pare,33,4,TRUE,4,3.49650756146648,English
borderline,33,8,FALSE,10,3.49650756146648,English
lamppost,33,9,FALSE,8,3.49650756146648,English
humidity,33,9,FALSE,8,3.49650756146648,English
negation,33,7,FALSE,8,3.49650756146648,English
Troy,33,4,FALSE,4,3.49650756146648,English
diaper,33,7,FALSE,6,3.49650756146648,English
billet,33,5,TRUE,6,3.49650756146648,English
gentile,33,7,TRUE,7,3.49650756146648,English
disengage,33,9,FALSE,9,3.49650756146648,English
peaked,33,4,TRUE,6,3.49650756146648,English
anal,33,4,FALSE,4,3.49650756146648,English
gymnasium,33,10,FALSE,9,3.49650756146648,English
melodramatic,33,12,FALSE,12,3.49650756146648,English
abet,33,4,TRUE,4,3.49650756146648,English
dictum,33,6,FALSE,6,3.49650756146648,English
crystalline,33,10,FALSE,11,3.49650756146648,English
sectarian,33,10,TRUE,9,3.49650756146648,English
solicitous,33,9,FALSE,10,3.49650756146648,English
receptacle,33,9,FALSE,10,3.49650756146648,English
tablespoonful,33,12,FALSE,13,3.49650756146648,English
craftsmanship,33,11,FALSE,13,3.49650756146648,English
tot,33,3,TRUE,3,3.49650756146648,English
fatuous,33,7,FALSE,7,3.49650756146648,English
menacingly,33,9,FALSE,10,3.49650756146648,English
quilted,33,7,TRUE,7,3.49650756146648,English
blues,33,4,FALSE,5,3.49650756146648,English
whirlwind,33,7,FALSE,9,3.49650756146648,English
profusely,33,9,FALSE,9,3.49650756146648,English
crucially,33,7,FALSE,9,3.49650756146648,English
Yemen,33,5,FALSE,5,3.49650756146648,English
wording,33,5,TRUE,7,3.49650756146648,English
pomp,33,4,TRUE,4,3.49650756146648,English
candlestick,33,9,FALSE,11,3.49650756146648,English
neolithic,33,8,FALSE,9,3.49650756146648,English
fledgling,33,7,FALSE,9,3.49650756146648,English
cyclist,33,8,FALSE,7,3.49650756146648,English
blissfully,33,8,FALSE,10,3.49650756146648,English
petite,33,5,FALSE,6,3.49650756146648,English
pluralist,33,10,TRUE,9,3.49650756146648,English
lactic,33,6,FALSE,6,3.49650756146648,English
adversely,33,7,FALSE,9,3.49650756146648,English
banality,33,8,FALSE,8,3.49650756146648,English
sear,33,4,TRUE,4,3.49650756146648,English
mantis,33,6,FALSE,6,3.49650756146648,English
remission,33,6,FALSE,9,3.49650756146648,English
retrace,33,7,FALSE,7,3.49650756146648,English
Burgundy,33,7,TRUE,8,3.49650756146648,English
candlelight,33,9,FALSE,11,3.49650756146648,English
tusk,33,4,TRUE,4,3.49650756146648,English
consonant,33,9,TRUE,9,3.49650756146648,English
bile,33,4,TRUE,4,3.49650756146648,English
adjourn,33,4,FALSE,7,3.49650756146648,English
resonant,33,8,FALSE,8,3.49650756146648,English
calculating,32,12,TRUE,11,3.46573590279973,English
yoke,32,4,TRUE,4,3.46573590279973,English
challenger,32,9,FALSE,10,3.46573590279973,English
receipts,32,5,TRUE,8,3.46573590279973,English
longish,32,5,FALSE,7,3.46573590279973,English
extradite,32,10,FALSE,9,3.46573590279973,English
certify,32,7,FALSE,7,3.46573590279973,English
bridesmaid,32,10,FALSE,10,3.46573590279973,English
corduroy,32,7,TRUE,8,3.46573590279973,English
eclectic,32,8,TRUE,8,3.46573590279973,English
placard,32,6,TRUE,7,3.46573590279973,English
teacup,32,5,FALSE,6,3.46573590279973,English
spar,32,4,TRUE,4,3.46573590279973,English
inscrutable,32,10,FALSE,11,3.46573590279973,English
Senegal,32,9,FALSE,7,3.46573590279973,English
cassava,32,6,TRUE,7,3.46573590279973,English
overlay,32,7,TRUE,7,3.46573590279973,English
redouble,32,8,FALSE,8,3.46573590279973,English
baobab,32,8,TRUE,6,3.46573590279973,English
demean,32,5,FALSE,6,3.46573590279973,English
Thanksgiving,32,10,FALSE,12,3.46573590279973,English
conclusively,32,11,FALSE,12,3.46573590279973,English
attest,32,5,FALSE,6,3.46573590279973,English
sullenly,32,7,FALSE,8,3.46573590279973,English
airstrip,32,7,FALSE,8,3.46573590279973,English
painstakingly,32,13,FALSE,13,3.46573590279973,English
philistine,32,9,TRUE,10,3.46573590279973,English
precipice,32,8,FALSE,9,3.46573590279973,English
insinuate,32,10,FALSE,9,3.46573590279973,English
enrolment,32,10,FALSE,9,3.46573590279973,English
ingeniously,32,10,FALSE,11,3.46573590279973,English
stomachache,32,9,FALSE,11,3.46573590279973,English
workable,32,6,FALSE,8,3.46573590279973,English
facing,32,6,TRUE,6,3.46573590279973,English
palatable,32,8,FALSE,9,3.46573590279973,English
commercialism,32,11,FALSE,13,3.46573590279973,English
Olympics,32,9,FALSE,8,3.46573590279973,English
encouragingly,32,11,FALSE,13,3.46573590279973,English
hatchet,32,6,TRUE,7,3.46573590279973,English
revisionist,32,9,TRUE,11,3.46573590279973,English
stolid,32,6,FALSE,6,3.46573590279973,English
forcible,32,6,FALSE,8,3.46573590279973,English
gusto,32,6,TRUE,5,3.46573590279973,English
headman,32,6,FALSE,7,3.46573590279973,English
warily,32,7,FALSE,6,3.46573590279973,English
nudity,32,7,FALSE,6,3.46573590279973,English
garb,32,3,TRUE,4,3.46573590279973,English
inflexible,32,10,FALSE,10,3.46573590279973,English
impartiality,32,11,FALSE,12,3.46573590279973,English
spiky,32,6,FALSE,5,3.46573590279973,English
cursory,32,6,FALSE,7,3.46573590279973,English
mores,32,3,TRUE,5,3.46573590279973,English
hydraulic,32,9,FALSE,9,3.46573590279973,English
victimize,32,9,FALSE,9,3.46573590279973,English
painstaking,32,11,FALSE,11,3.46573590279973,English
racialism,32,10,FALSE,9,3.46573590279973,English
impurity,32,10,FALSE,8,3.46573590279973,English
stallion,32,7,FALSE,8,3.46573590279973,English
restful,32,7,FALSE,7,3.46573590279973,English
spree,32,4,TRUE,5,3.46573590279973,English
silken,32,6,FALSE,6,3.46573590279973,English
appeasement,32,8,FALSE,11,3.46573590279973,English
industrious,32,10,FALSE,11,3.46573590279973,English
greyish,32,6,FALSE,7,3.46573590279973,English
twofold,32,7,TRUE,7,3.46573590279973,English
urbanization,32,4,FALSE,12,3.46573590279973,English
hank,32,4,TRUE,4,3.46573590279973,English
unpleasantness,32,11,FALSE,14,3.46573590279973,English
humankind,32,10,FALSE,9,3.46573590279973,English
entwine,32,7,FALSE,7,3.46573590279973,English
hermit,32,5,TRUE,6,3.46573590279973,English
stole,32,5,TRUE,5,3.46573590279973,English
orator,32,6,FALSE,6,3.46573590279973,English
ancillary,32,8,FALSE,9,3.46573590279973,English
facsimile,32,9,FALSE,9,3.46573590279973,English
stalwart,32,7,TRUE,8,3.46573590279973,English
turning,32,5,TRUE,7,3.46573590279973,English
botch,32,4,TRUE,5,3.46573590279973,English
tableau,32,6,TRUE,7,3.46573590279973,English
pasteurize,32,10,FALSE,10,3.46573590279973,English
breaker,32,7,FALSE,7,3.46573590279973,English
predictability,32,14,FALSE,14,3.46573590279973,English
uniqueness,32,8,FALSE,10,3.46573590279973,English
yarn,32,3,TRUE,4,3.46573590279973,English
vex,32,4,TRUE,3,3.46573590279973,English
jeopardy,32,6,FALSE,8,3.46573590279973,English
resonance,32,8,FALSE,9,3.46573590279973,English
bereft,32,6,TRUE,6,3.46573590279973,English
sprain,32,6,TRUE,6,3.46573590279973,English
irrevocable,32,9,FALSE,11,3.46573590279973,English
invigorate,32,10,FALSE,10,3.46573590279973,English
devaluation,32,11,FALSE,11,3.46573590279973,English
proficient,32,8,FALSE,10,3.46573590279973,English
nutritious,32,9,FALSE,10,3.46573590279973,English
coalesce,32,9,FALSE,8,3.46573590279973,English
louvre,32,5,TRUE,6,3.46573590279973,English
methanol,32,7,TRUE,8,3.46573590279973,English
inroad,32,6,FALSE,6,3.46573590279973,English
impasse,32,5,FALSE,7,3.46573590279973,English
huntsman,32,7,FALSE,8,3.46573590279973,English
dell,32,3,TRUE,4,3.46573590279973,English
chronological,32,13,FALSE,13,3.46573590279973,English
incremental,32,10,FALSE,11,3.46573590279973,English
ochre,32,5,TRUE,5,3.46573590279973,English
backstage,32,5,FALSE,9,3.46573590279973,English
centenary,32,9,FALSE,9,3.46573590279973,English
entertainer,32,10,FALSE,11,3.46573590279973,English
healing,32,5,TRUE,7,3.46573590279973,English
brag,32,4,TRUE,4,3.46573590279973,English
Hun,32,3,TRUE,3,3.46573590279973,English
glowing,32,6,TRUE,7,3.46573590279973,English
portrayal,32,8,FALSE,9,3.46573590279973,English
Moor,32,3,TRUE,4,3.46573590279973,English
Orient,32,6,FALSE,6,3.46573590279973,English
cupid,32,6,TRUE,5,3.46573590279973,English
cam,32,3,TRUE,3,3.46573590279973,English
raving,32,6,TRUE,6,3.46573590279973,English
dependable,32,9,FALSE,10,3.46573590279973,English
stirring,32,6,TRUE,8,3.46573590279973,English
backwardness,32,9,FALSE,12,3.46573590279973,English
noxious,32,6,FALSE,7,3.46573590279973,English
assessor,32,6,FALSE,8,3.46573590279973,English
subsist,32,7,FALSE,7,3.46573590279973,English
gullible,32,6,FALSE,8,3.46573590279973,English
kilowatt,32,8,FALSE,8,3.46573590279973,English
dictation,32,8,FALSE,9,3.46573590279973,English
topsoil,32,7,FALSE,7,3.46573590279973,English
despicable,32,9,FALSE,10,3.46573590279973,English
incapacitate,32,12,FALSE,12,3.46573590279973,English
undone,31,5,TRUE,6,3.43398720448515,English
pastel,31,6,TRUE,6,3.43398720448515,English
compatriot,31,10,FALSE,10,3.43398720448515,English
ping,31,3,TRUE,4,3.43398720448515,English
defensively,31,10,FALSE,11,3.43398720448515,English
backwater,31,8,FALSE,9,3.43398720448515,English
engaging,31,8,TRUE,8,3.43398720448515,English
domestication,31,13,FALSE,13,3.43398720448515,English
smashing,31,6,TRUE,8,3.43398720448515,English
quip,31,4,TRUE,4,3.43398720448515,English
barbarism,31,9,FALSE,9,3.43398720448515,English
ballerina,31,10,TRUE,9,3.43398720448515,English
apse,31,3,TRUE,4,3.43398720448515,English
lynch,31,5,TRUE,5,3.43398720448515,English
aptly,31,5,FALSE,5,3.43398720448515,English
falcon,31,6,TRUE,6,3.43398720448515,English
treatise,31,6,FALSE,8,3.43398720448515,English
microorganism,31,14,FALSE,13,3.43398720448515,English
Mercury,31,7,FALSE,7,3.43398720448515,English
excruciating,31,13,TRUE,12,3.43398720448515,English
increment,31,9,FALSE,9,3.43398720448515,English
horny,31,4,FALSE,5,3.43398720448515,English
approvingly,31,9,FALSE,11,3.43398720448515,English
penniless,31,7,FALSE,9,3.43398720448515,English
transcendent,31,11,FALSE,12,3.43398720448515,English
nicotine,31,7,FALSE,8,3.43398720448515,English
comeback,31,6,TRUE,8,3.43398720448515,English
bequeath,31,6,FALSE,8,3.43398720448515,English
imperious,31,9,FALSE,9,3.43398720448515,English
balding,31,6,FALSE,7,3.43398720448515,English
periscope,31,9,FALSE,9,3.43398720448515,English
multiplicity,31,12,FALSE,12,3.43398720448515,English
needlessly,31,8,FALSE,10,3.43398720448515,English
unmade,31,5,FALSE,6,3.43398720448515,English
batting,31,5,FALSE,7,3.43398720448515,English
bilge,31,4,TRUE,5,3.43398720448515,English
friar,31,6,TRUE,5,3.43398720448515,English
hovel,31,4,TRUE,5,3.43398720448515,English
embryonic,31,4,FALSE,9,3.43398720448515,English
generality,31,10,FALSE,10,3.43398720448515,English
sultan,31,6,TRUE,6,3.43398720448515,English
noose,31,3,TRUE,5,3.43398720448515,English
stupefy,31,9,FALSE,7,3.43398720448515,English
Chartist,31,7,FALSE,8,3.43398720448515,English
divisive,31,8,FALSE,8,3.43398720448515,English
impressionist,31,10,TRUE,13,3.43398720448515,English
nicety,31,7,FALSE,6,3.43398720448515,English
vigilant,31,8,FALSE,8,3.43398720448515,English
wilfully,31,7,FALSE,8,3.43398720448515,English
Midwest,31,9,FALSE,7,3.43398720448515,English
sectional,31,7,FALSE,9,3.43398720448515,English
finesse,31,5,TRUE,7,3.43398720448515,English
debacle,31,7,FALSE,7,3.43398720448515,English
unleavened,31,5,FALSE,10,3.43398720448515,English
boldness,31,8,FALSE,8,3.43398720448515,English
trustworthy,31,9,FALSE,11,3.43398720448515,English
brutish,31,6,FALSE,7,3.43398720448515,English
mortuary,31,8,FALSE,8,3.43398720448515,English
chieftain,31,7,FALSE,9,3.43398720448515,English
gaff,31,3,TRUE,4,3.43398720448515,English
infringement,31,11,FALSE,12,3.43398720448515,English
avid,31,4,TRUE,4,3.43398720448515,English
coercion,31,6,FALSE,8,3.43398720448515,English
appreciative,31,10,FALSE,12,3.43398720448515,English
discretionary,31,11,FALSE,13,3.43398720448515,English
rosebud,31,7,FALSE,7,3.43398720448515,English
transparency,31,12,FALSE,12,3.43398720448515,English
cohesive,31,8,FALSE,8,3.43398720448515,English
col,31,3,TRUE,3,3.43398720448515,English
gist,31,4,TRUE,4,3.43398720448515,English
elation,31,6,FALSE,7,3.43398720448515,English
crypt,31,5,TRUE,5,3.43398720448515,English
manipulative,31,12,FALSE,12,3.43398720448515,English
prefect,31,7,FALSE,7,3.43398720448515,English
causal,31,4,FALSE,6,3.43398720448515,English
racialist,31,9,TRUE,9,3.43398720448515,English
nutty,31,4,FALSE,5,3.43398720448515,English
concoction,31,8,FALSE,10,3.43398720448515,English
fudge,31,3,TRUE,5,3.43398720448515,English
demo,31,5,FALSE,4,3.43398720448515,English
wiring,31,7,TRUE,6,3.43398720448515,English
cony,31,5,FALSE,4,3.43398720448515,English
bereaved,31,6,TRUE,8,3.43398720448515,English
radicalize,31,10,FALSE,10,3.43398720448515,English
capillary,31,8,FALSE,9,3.43398720448515,English
oracle,31,5,TRUE,6,3.43398720448515,English
insurer,31,7,FALSE,7,3.43398720448515,English
headland,31,7,FALSE,8,3.43398720448515,English
undercurrent,31,10,FALSE,12,3.43398720448515,English
delectable,31,9,FALSE,10,3.43398720448515,English
lustre,31,6,TRUE,6,3.43398720448515,English
sonar,31,6,FALSE,5,3.43398720448515,English
Riviera,31,4,TRUE,7,3.43398720448515,English
surrealist,31,9,TRUE,10,3.43398720448515,English
cutler,31,6,FALSE,6,3.43398720448515,English
wedged,31,4,TRUE,6,3.43398720448515,English
swastika,31,8,FALSE,8,3.43398720448515,English
jade,31,4,TRUE,4,3.43398720448515,English
godmother,31,8,FALSE,9,3.43398720448515,English
classically,31,9,FALSE,11,3.43398720448515,English
litigation,31,12,FALSE,10,3.43398720448515,English
longhaired,31,7,FALSE,10,3.43398720448515,English
propulsion,31,8,FALSE,10,3.43398720448515,English
padding,31,5,TRUE,7,3.43398720448515,English
abode,31,5,FALSE,5,3.43398720448515,English
diligent,31,8,FALSE,8,3.43398720448515,English
fundamentalist,31,13,TRUE,14,3.43398720448515,English
horseracing,31,9,FALSE,11,3.43398720448515,English
pissed,31,4,TRUE,6,3.43398720448515,English
renaissance,31,9,FALSE,11,3.43398720448515,English
misrepresent,31,12,FALSE,12,3.43398720448515,English
repetitious,31,9,FALSE,11,3.43398720448515,English
extermination,31,12,FALSE,13,3.43398720448515,English
curvature,31,8,FALSE,9,3.43398720448515,English
annex,31,5,TRUE,5,3.43398720448515,English
ropes,31,5,TRUE,5,3.43398720448515,English
ley,31,3,TRUE,3,3.43398720448515,English
continuance,31,11,FALSE,11,3.43398720448515,English
dour,31,4,TRUE,4,3.43398720448515,English
spinney,31,5,FALSE,7,3.43398720448515,English
convergence,31,9,FALSE,11,3.43398720448515,English
assertive,31,6,FALSE,9,3.43398720448515,English
adorable,31,7,FALSE,8,3.43398720448515,English
cataclysmic,31,10,FALSE,11,3.43398720448515,English
sunflower,31,9,FALSE,9,3.43398720448515,English
encapsulate,31,12,FALSE,11,3.43398720448515,English
seeker,31,5,FALSE,6,3.43398720448515,English
mountaineering,31,12,TRUE,14,3.43398720448515,English
sac,31,3,TRUE,3,3.43398720448515,English
intolerably,31,11,FALSE,11,3.43398720448515,English
decry,31,6,FALSE,5,3.43398720448515,English
retina,31,6,TRUE,6,3.43398720448515,English
crony,31,6,FALSE,5,3.43398720448515,English
tightness,31,7,FALSE,9,3.43398720448515,English
famed,31,5,FALSE,5,3.43398720448515,English
faucet,31,5,TRUE,6,3.43398720448515,English
subjection,31,8,FALSE,10,3.43398720448515,English
impracticable,31,12,FALSE,13,3.43398720448515,English
fag,31,3,TRUE,3,3.43398720448515,English
expectantly,31,12,FALSE,11,3.43398720448515,English
newsprint,31,9,FALSE,9,3.43398720448515,English
revue,30,5,FALSE,5,3.40119738166216,English
nondescript,30,11,TRUE,11,3.40119738166216,English
corrode,30,6,FALSE,7,3.40119738166216,English
weightless,30,7,FALSE,10,3.40119738166216,English
pedantic,30,8,FALSE,8,3.40119738166216,English
empress,30,6,FALSE,7,3.40119738166216,English
opulent,30,8,FALSE,7,3.40119738166216,English
appendicitis,30,12,FALSE,12,3.40119738166216,English
gregarious,30,10,FALSE,10,3.40119738166216,English
valiant,30,7,FALSE,7,3.40119738166216,English
methylate,30,8,FALSE,9,3.40119738166216,English
monolith,30,8,FALSE,8,3.40119738166216,English
assuredly,30,8,FALSE,9,3.40119738166216,English
windowpane,30,10,FALSE,10,3.40119738166216,English
overcast,30,8,TRUE,8,3.40119738166216,English
afoot,30,4,TRUE,5,3.40119738166216,English
escalator,30,10,FALSE,9,3.40119738166216,English
spectacularly,30,13,FALSE,13,3.40119738166216,English
taciturn,30,7,FALSE,8,3.40119738166216,English
vertigo,30,7,TRUE,7,3.40119738166216,English
externally,30,9,FALSE,10,3.40119738166216,English
inquisitor,30,10,FALSE,10,3.40119738166216,English
rosette,30,6,FALSE,7,3.40119738166216,English
conical,30,6,FALSE,7,3.40119738166216,English
naturalize,30,10,FALSE,10,3.40119738166216,English
Mongol,30,6,TRUE,6,3.40119738166216,English
heiress,30,5,FALSE,7,3.40119738166216,English
thine,30,4,TRUE,5,3.40119738166216,English
blotch,30,5,TRUE,6,3.40119738166216,English
headless,30,6,FALSE,8,3.40119738166216,English
purposefully,30,9,FALSE,12,3.40119738166216,English
Trinidad,30,8,FALSE,8,3.40119738166216,English
showroom,30,6,FALSE,8,3.40119738166216,English
repaint,30,9,FALSE,7,3.40119738166216,English
thereabouts,30,9,FALSE,11,3.40119738166216,English
teamwork,30,6,FALSE,8,3.40119738166216,English
rasp,30,4,TRUE,4,3.40119738166216,English
manicure,30,9,TRUE,8,3.40119738166216,English
deform,30,5,FALSE,6,3.40119738166216,English
proprietary,30,12,FALSE,11,3.40119738166216,English
grapefruit,30,9,FALSE,10,3.40119738166216,English
yardstick,30,7,FALSE,9,3.40119738166216,English
selfless,30,7,FALSE,8,3.40119738166216,English
dissension,30,7,FALSE,10,3.40119738166216,English
slink,30,5,TRUE,5,3.40119738166216,English
irritant,30,7,TRUE,8,3.40119738166216,English
cheerfulness,30,10,FALSE,12,3.40119738166216,English
misjudge,30,10,FALSE,8,3.40119738166216,English
rugger,30,5,FALSE,6,3.40119738166216,English
titled,30,6,FALSE,6,3.40119738166216,English
starry,30,5,FALSE,6,3.40119738166216,English
solicitude,30,10,FALSE,10,3.40119738166216,English
sustenance,30,9,FALSE,10,3.40119738166216,English
cubism,30,8,FALSE,6,3.40119738166216,English
thither,30,5,TRUE,7,3.40119738166216,English
alto,30,5,FALSE,4,3.40119738166216,English
impale,30,6,FALSE,6,3.40119738166216,English
booby,30,4,FALSE,5,3.40119738166216,English
infuse,30,6,FALSE,6,3.40119738166216,English
ideologically,30,12,FALSE,13,3.40119738166216,English
narcissism,30,9,FALSE,10,3.40119738166216,English
diocese,30,7,FALSE,7,3.40119738166216,English
Cliff,30,4,FALSE,5,3.40119738166216,English
symptomatic,30,10,FALSE,11,3.40119738166216,English
impetuous,30,9,FALSE,9,3.40119738166216,English
parole,30,6,TRUE,6,3.40119738166216,English
staid,30,5,TRUE,5,3.40119738166216,English
avocado,30,8,TRUE,7,3.40119738166216,English
spindly,30,7,FALSE,7,3.40119738166216,English
stratagem,30,9,TRUE,9,3.40119738166216,English
parasitic,30,10,FALSE,9,3.40119738166216,English
moulding,30,7,TRUE,8,3.40119738166216,English
impediment,30,10,FALSE,10,3.40119738166216,English
inaugurate,30,10,FALSE,10,3.40119738166216,English
fabrication,30,9,FALSE,11,3.40119738166216,English
shoo,30,2,TRUE,4,3.40119738166216,English
pernicious,30,7,FALSE,10,3.40119738166216,English
veritable,30,8,FALSE,9,3.40119738166216,English
mania,30,6,FALSE,5,3.40119738166216,English
frenetic,30,8,FALSE,8,3.40119738166216,English
triumphal,30,8,FALSE,9,3.40119738166216,English
camaraderie,30,10,FALSE,11,3.40119738166216,English
satanic,30,7,FALSE,7,3.40119738166216,English
rightist,30,7,TRUE,8,3.40119738166216,English
