WORD,FREQUENCY,PHONEME_LENGTH,MONOMORPHEME,ORTHO_LENGTH,LOG_FREQ,LANG
Obelisk,7,7,FALSE,7,1.94591014905531,German
Rute,7,4,TRUE,4,1.94591014905531,German
kaerglich,7,7,FALSE,9,1.94591014905531,German
Herzanfall,7,9,FALSE,10,1.94591014905531,German
Motorenlaerm,7,11,FALSE,12,1.94591014905531,German
aufblicken,7,9,FALSE,10,1.94591014905531,German
anreichern,7,9,FALSE,10,1.94591014905531,German
Hochsprache,7,9,FALSE,11,1.94591014905531,German
hasserfuellt,7,9,FALSE,12,1.94591014905531,German
verhangen,7,8,TRUE,9,1.94591014905531,German
Falstaff,7,7,FALSE,8,1.94591014905531,German
Laudatio,7,8,FALSE,8,1.94591014905531,German
Schulordnung,7,9,FALSE,12,1.94591014905531,German
Patrone,7,7,TRUE,7,1.94591014905531,German
Marge,7,5,TRUE,5,1.94591014905531,German
Kleiderbuegel,7,12,FALSE,13,1.94591014905531,German
uebervoll,7,7,FALSE,9,1.94591014905531,German
abgesondert,7,11,TRUE,11,1.94591014905531,German
geruchlos,7,8,FALSE,9,1.94591014905531,German
betasten,7,8,FALSE,8,1.94591014905531,German
Uebermensch,7,8,FALSE,11,1.94591014905531,German
Milchflasche,7,9,FALSE,12,1.94591014905531,German
doktrinaer,7,9,FALSE,10,1.94591014905531,German
nachliefern,7,9,FALSE,11,1.94591014905531,German
Hexenjagd,7,10,FALSE,9,1.94591014905531,German
Mondsonde,7,9,FALSE,9,1.94591014905531,German
Staubmantel,7,11,FALSE,11,1.94591014905531,German
Magnat,7,6,TRUE,6,1.94591014905531,German
Schreibpapier,7,10,FALSE,13,1.94591014905531,German
unterernaehrt,7,11,FALSE,13,1.94591014905531,German
Westend,7,7,FALSE,7,1.94591014905531,German
Johannisbeere,7,11,FALSE,13,1.94591014905531,German
Praerie,7,5,TRUE,7,1.94591014905531,German
Anfaelligkeit,7,11,FALSE,13,1.94591014905531,German
Rektorat,7,8,FALSE,8,1.94591014905531,German
Primitivitaet,7,12,FALSE,13,1.94591014905531,German
findig,7,6,FALSE,6,1.94591014905531,German
immergruen,7,8,FALSE,10,1.94591014905531,German
weismachen,7,9,FALSE,10,1.94591014905531,German
Jagdgeschwader,7,12,FALSE,14,1.94591014905531,German
Rotor,7,5,TRUE,5,1.94591014905531,German
befrieden,7,8,FALSE,9,1.94591014905531,German
Schurwolle,7,7,FALSE,10,1.94591014905531,German
Funker,7,6,FALSE,6,1.94591014905531,German
nacheifern,7,9,FALSE,10,1.94591014905531,German
Ruessel,7,5,TRUE,7,1.94591014905531,German
Einlauf,7,7,FALSE,7,1.94591014905531,German
Album,7,5,TRUE,5,1.94591014905531,German
Ordnungshueter,7,12,FALSE,14,1.94591014905531,German
Konfusion,7,9,FALSE,9,1.94591014905531,German
Tross,7,4,TRUE,5,1.94591014905531,German
Sprint,7,6,TRUE,6,1.94591014905531,German
unumschraenkt,7,10,TRUE,13,1.94591014905531,German
ausstroemen,7,10,FALSE,11,1.94591014905531,German
Rattenfaenger,7,10,FALSE,13,1.94591014905531,German
Kalligraph,7,8,TRUE,10,1.94591014905531,German
verklemmen,7,9,FALSE,10,1.94591014905531,German
Weiterleitung,7,12,FALSE,13,1.94591014905531,German
Pott,7,3,TRUE,4,1.94591014905531,German
Durchlass,7,7,TRUE,9,1.94591014905531,German
Teilnehmerzahl,7,12,FALSE,14,1.94591014905531,German
Algerier,7,8,FALSE,8,1.94591014905531,German
liturgisch,7,8,FALSE,10,1.94591014905531,German
Sektierertum,7,11,FALSE,12,1.94591014905531,German
Meditation,7,10,FALSE,10,1.94591014905531,German
Ueberholung,7,9,FALSE,11,1.94591014905531,German
aussperren,7,9,FALSE,10,1.94591014905531,German
hinabsteigen,7,12,FALSE,12,1.94591014905531,German
rechtlos,7,7,FALSE,8,1.94591014905531,German
Rezensent,7,9,FALSE,9,1.94591014905531,German
Milchbar,7,7,FALSE,8,1.94591014905531,German
korrumpieren,7,10,FALSE,12,1.94591014905531,German
Morgenrot,6,9,FALSE,9,1.79175946922805,German
Wohltaeter,6,8,FALSE,10,1.79175946922805,German
Weisswein,6,8,FALSE,9,1.79175946922805,German
egalisieren,6,10,FALSE,11,1.79175946922805,German
Parenthese,6,9,FALSE,10,1.79175946922805,German
Polizeihund,6,11,FALSE,11,1.79175946922805,German
altdeutsch,6,8,FALSE,10,1.79175946922805,German
bitterlich,6,8,FALSE,10,1.79175946922805,German
diskursiv,6,9,FALSE,9,1.79175946922805,German
schirmen,6,6,TRUE,8,1.79175946922805,German
Anthologie,6,8,TRUE,10,1.79175946922805,German
Strassensperre,6,12,FALSE,14,1.79175946922805,German
Markierung,6,8,FALSE,10,1.79175946922805,German
Sandbank,6,8,FALSE,8,1.79175946922805,German
kybernetisch,6,10,FALSE,12,1.79175946922805,German
umjubeln,6,8,FALSE,8,1.79175946922805,German
Signatur,6,8,FALSE,8,1.79175946922805,German
Giftgas,6,7,FALSE,7,1.79175946922805,German
Rechtspartei,6,10,FALSE,12,1.79175946922805,German
Osterhase,6,9,FALSE,9,1.79175946922805,German
wachhalten,6,9,FALSE,10,1.79175946922805,German
Saegerei,6,7,FALSE,8,1.79175946922805,German
Topographie,6,9,FALSE,11,1.79175946922805,German
Pionierarbeit,6,12,FALSE,13,1.79175946922805,German
Jahrmarkt,6,8,FALSE,9,1.79175946922805,German
Schutzanzug,6,8,FALSE,11,1.79175946922805,German
injizieren,6,9,FALSE,10,1.79175946922805,German
Recherche,6,7,TRUE,9,1.79175946922805,German
Haifisch,6,6,FALSE,8,1.79175946922805,German
Wohlbehagen,6,10,FALSE,11,1.79175946922805,German
fuenfzigste,6,10,FALSE,11,1.79175946922805,German
versonnen,6,8,TRUE,9,1.79175946922805,German
Warterei,6,8,FALSE,8,1.79175946922805,German
kampflos,6,8,FALSE,8,1.79175946922805,German
Oval,6,4,TRUE,4,1.79175946922805,German
methodologisch,6,11,FALSE,14,1.79175946922805,German
verputzen,6,8,FALSE,9,1.79175946922805,German
Weinflasche,6,9,FALSE,11,1.79175946922805,German
federleicht,6,10,FALSE,11,1.79175946922805,German
Ranke,6,5,TRUE,5,1.79175946922805,German
Erbstueck,6,7,FALSE,9,1.79175946922805,German
Posaune,6,7,FALSE,7,1.79175946922805,German
Gerippe,6,6,FALSE,7,1.79175946922805,German
Einkehr,6,6,TRUE,7,1.79175946922805,German
verwildern,6,10,FALSE,10,1.79175946922805,German
einklassig,6,9,FALSE,10,1.79175946922805,German
Sprengkoerper,6,11,FALSE,13,1.79175946922805,German
jaeten,6,5,TRUE,6,1.79175946922805,German
Zentrifuge,6,10,TRUE,10,1.79175946922805,German
gefuehllos,6,8,FALSE,10,1.79175946922805,German
Kabinettskrise,6,12,FALSE,14,1.79175946922805,German
Mongolei,6,8,FALSE,8,1.79175946922805,German
eintauchen,6,9,FALSE,10,1.79175946922805,German
hupen,6,5,TRUE,5,1.79175946922805,German
abreiben,6,8,FALSE,8,1.79175946922805,German
Warteraum,6,9,FALSE,9,1.79175946922805,German
beklemmen,6,8,FALSE,9,1.79175946922805,German
Kartenverkauf,6,13,FALSE,13,1.79175946922805,German
Werwolf,6,7,TRUE,7,1.79175946922805,German
ankreiden,6,9,FALSE,9,1.79175946922805,German
liquid,6,6,TRUE,6,1.79175946922805,German
Interieur,6,8,FALSE,9,1.79175946922805,German
Nordseite,6,9,FALSE,9,1.79175946922805,German
abgelten,6,8,FALSE,8,1.79175946922805,German
Karst,6,5,TRUE,5,1.79175946922805,German
Anstiftung,6,9,FALSE,10,1.79175946922805,German
ihresgleichen,6,11,FALSE,13,1.79175946922805,German
unsaeglich,6,8,FALSE,10,1.79175946922805,German
Exerzierplatz,6,12,FALSE,13,1.79175946922805,German
klimpern,6,8,TRUE,8,1.79175946922805,German
fruehreif,6,7,FALSE,9,1.79175946922805,German
irrelevant,6,10,FALSE,10,1.79175946922805,German
ausreifen,6,9,FALSE,9,1.79175946922805,German
Gegenwirkung,6,11,FALSE,12,1.79175946922805,German
auswerfen,6,9,FALSE,9,1.79175946922805,German
stilvoll,6,7,FALSE,8,1.79175946922805,German
radeln,6,6,FALSE,6,1.79175946922805,German
Richterspruch,6,11,FALSE,13,1.79175946922805,German
Leserschaft,6,9,FALSE,11,1.79175946922805,German
Befolgung,6,8,FALSE,9,1.79175946922805,German
verpesten,6,9,FALSE,9,1.79175946922805,German
Spiralnebel,6,11,FALSE,11,1.79175946922805,German
herziehen,6,7,FALSE,9,1.79175946922805,German
nachforschen,6,9,FALSE,12,1.79175946922805,German
Blitzlicht,6,8,FALSE,10,1.79175946922805,German
Neun,6,4,TRUE,4,1.79175946922805,German
Borke,6,5,TRUE,5,1.79175946922805,German
abgemacht,6,8,TRUE,9,1.79175946922805,German
Submission,6,9,FALSE,10,1.79175946922805,German
Luftschutz,6,7,FALSE,10,1.79175946922805,German
jovial,6,6,TRUE,6,1.79175946922805,German
Malzkaffee,6,8,FALSE,10,1.79175946922805,German
junior,6,6,FALSE,6,1.79175946922805,German
entthronen,6,9,FALSE,10,1.79175946922805,German
Numerale,6,8,FALSE,8,1.79175946922805,German
Augenzwinkern,6,13,FALSE,13,1.79175946922805,German
meterhoch,6,8,FALSE,9,1.79175946922805,German
ostasiatisch,6,10,FALSE,12,1.79175946922805,German
Rationalitaet,6,12,FALSE,13,1.79175946922805,German
oekologisch,6,8,FALSE,11,1.79175946922805,German
sprungbereit,6,11,FALSE,12,1.79175946922805,German
durchfliessen,6,10,FALSE,13,1.79175946922805,German
schmachvoll,6,7,FALSE,11,1.79175946922805,German
unbillig,6,7,FALSE,8,1.79175946922805,German
zaudern,6,7,TRUE,7,1.79175946922805,German
Wettkaempfer,6,10,FALSE,12,1.79175946922805,German
absitzen,6,7,FALSE,8,1.79175946922805,German
Hektik,6,6,FALSE,6,1.79175946922805,German
Fischerboot,6,8,FALSE,11,1.79175946922805,German
aufschuetten,6,8,FALSE,12,1.79175946922805,German
Liederabend,6,10,FALSE,11,1.79175946922805,German
Mitkaempfer,6,10,FALSE,11,1.79175946922805,German
abklopfen,6,9,FALSE,9,1.79175946922805,German
Milchpulver,6,10,FALSE,11,1.79175946922805,German
Staffelung,6,8,FALSE,10,1.79175946922805,German
Wohnkueche,6,7,FALSE,10,1.79175946922805,German
Trauring,6,7,FALSE,8,1.79175946922805,German
Gruppenfuehrer,6,11,FALSE,14,1.79175946922805,German
Nachtzeit,6,8,FALSE,9,1.79175946922805,German
spicken,6,6,FALSE,7,1.79175946922805,German
Festmeter,6,9,FALSE,9,1.79175946922805,German
abtasten,6,8,FALSE,8,1.79175946922805,German
Perfekt,6,7,TRUE,7,1.79175946922805,German
Herzkammer,6,9,FALSE,10,1.79175946922805,German
Bemessung,6,7,FALSE,9,1.79175946922805,German
Undine,6,6,FALSE,6,1.79175946922805,German
Gallone,6,6,TRUE,7,1.79175946922805,German
schaudern,6,7,TRUE,9,1.79175946922805,German
Kaviar,6,6,TRUE,6,1.79175946922805,German
tendenziell,6,10,FALSE,11,1.79175946922805,German
Menschenwerk,6,10,FALSE,12,1.79175946922805,German
aufspalten,6,10,FALSE,10,1.79175946922805,German
hochbetagt,6,9,FALSE,10,1.79175946922805,German
Tornister,6,9,TRUE,9,1.79175946922805,German
Aufspaltung,6,10,FALSE,11,1.79175946922805,German
Losnummer,6,8,FALSE,9,1.79175946922805,German
hinauswollen,6,11,FALSE,12,1.79175946922805,German
Weitsicht,6,8,FALSE,9,1.79175946922805,German
Tableau,6,5,FALSE,7,1.79175946922805,German
Stilisierung,6,10,FALSE,12,1.79175946922805,German
Sammelsurium,6,11,FALSE,12,1.79175946922805,German
Graukopf,6,8,FALSE,8,1.79175946922805,German
Erforscher,6,8,FALSE,10,1.79175946922805,German
Cello,6,5,TRUE,5,1.79175946922805,German
Weihnachtslied,6,10,FALSE,14,1.79175946922805,German
leichtern,6,8,FALSE,9,1.79175946922805,German
Lesesaal,6,7,FALSE,8,1.79175946922805,German
Armreif,6,7,FALSE,7,1.79175946922805,German
Praezisierung,6,10,FALSE,13,1.79175946922805,German
Zuegelung,6,7,FALSE,9,1.79175946922805,German
schnuppern,6,7,TRUE,10,1.79175946922805,German
Span,6,4,TRUE,4,1.79175946922805,German
Urlaubszeit,6,11,FALSE,11,1.79175946922805,German
Stahlband,6,8,FALSE,9,1.79175946922805,German
Verpachtung,6,9,FALSE,11,1.79175946922805,German
muerbe,6,5,TRUE,6,1.79175946922805,German
Eskimo,6,6,TRUE,6,1.79175946922805,German
Zustellgebuehr,6,11,FALSE,14,1.79175946922805,German
Staatsbeamte,6,10,FALSE,12,1.79175946922805,German
vergraemen,6,9,FALSE,10,1.79175946922805,German
sumpfig,6,7,FALSE,7,1.79175946922805,German
Bluthund,6,8,FALSE,8,1.79175946922805,German
Unterhemd,6,9,FALSE,9,1.79175946922805,German
neidlos,6,7,FALSE,7,1.79175946922805,German
aufbrauchen,6,10,FALSE,11,1.79175946922805,German
Verkennung,6,8,FALSE,10,1.79175946922805,German
schuerfen,6,6,TRUE,9,1.79175946922805,German
Zoegling,6,6,FALSE,8,1.79175946922805,German
Edamer,6,6,FALSE,6,1.79175946922805,German
Ferienzeit,6,10,FALSE,10,1.79175946922805,German
Konterfei,6,9,TRUE,9,1.79175946922805,German
transformieren,6,13,FALSE,14,1.79175946922805,German
Fluor,6,5,TRUE,5,1.79175946922805,German
Sauerkohl,6,8,FALSE,9,1.79175946922805,German
Schultergelenk,6,12,FALSE,14,1.79175946922805,German
Therme,6,5,TRUE,6,1.79175946922805,German
versilbern,6,10,FALSE,10,1.79175946922805,German
Schlepptau,6,7,FALSE,10,1.79175946922805,German
Raecher,6,5,FALSE,7,1.79175946922805,German
spezifizieren,6,12,FALSE,13,1.79175946922805,German
Untier,6,5,FALSE,6,1.79175946922805,German
Tumor,6,5,FALSE,5,1.79175946922805,German
Staedter,6,6,FALSE,8,1.79175946922805,German
unaufgefordert,6,14,FALSE,14,1.79175946922805,German
ungeschuetzt,6,8,FALSE,12,1.79175946922805,German
umschalten,6,8,FALSE,10,1.79175946922805,German
genaugenommen,6,12,FALSE,13,1.79175946922805,German
Portrait,6,6,FALSE,8,1.79175946922805,German
blockfrei,6,8,FALSE,9,1.79175946922805,German
abnutzen,6,7,FALSE,8,1.79175946922805,German
Seelenzustand,6,12,FALSE,13,1.79175946922805,German
bauchig,6,6,FALSE,7,1.79175946922805,German
nebenberuflich,6,13,FALSE,14,1.79175946922805,German
Ungarische,6,8,TRUE,10,1.79175946922805,German
Slawe,6,5,FALSE,5,1.79175946922805,German
einmieten,6,8,FALSE,9,1.79175946922805,German
Brise,6,5,TRUE,5,1.79175946922805,German
Guano,6,5,TRUE,5,1.79175946922805,German
Fuhrwerk,6,7,FALSE,8,1.79175946922805,German
Praesentation,6,12,FALSE,13,1.79175946922805,German
noetigenfalls,6,11,FALSE,13,1.79175946922805,German
tiefschwarz,6,8,FALSE,11,1.79175946922805,German
eingraben,6,9,FALSE,9,1.79175946922805,German
Titelblatt,6,9,FALSE,10,1.79175946922805,German
Kurzgeschichte,6,11,FALSE,14,1.79175946922805,German
Abwehrkampf,6,10,FALSE,11,1.79175946922805,German
strengstens,6,10,FALSE,11,1.79175946922805,German
Amtshilfe,6,8,FALSE,9,1.79175946922805,German
Erschwernis,6,9,FALSE,11,1.79175946922805,German
korporativ,6,10,FALSE,10,1.79175946922805,German
Himmelfahrt,6,9,FALSE,11,1.79175946922805,German
Quadratur,6,9,FALSE,9,1.79175946922805,German
Kuppelei,6,7,FALSE,8,1.79175946922805,German
Einoede,6,6,TRUE,7,1.79175946922805,German
wesenhaft,6,9,FALSE,9,1.79175946922805,German
dreistufig,6,10,FALSE,10,1.79175946922805,German
Oberkellner,6,10,FALSE,11,1.79175946922805,German
verschnoerkeln,6,11,FALSE,14,1.79175946922805,German
Grossformat,6,10,FALSE,11,1.79175946922805,German
weissgrau,6,8,FALSE,9,1.79175946922805,German
Prise,6,5,FALSE,5,1.79175946922805,German
abrutschen,6,8,FALSE,10,1.79175946922805,German
Ganzheit,6,8,FALSE,8,1.79175946922805,German
Verhoehnung,6,8,FALSE,11,1.79175946922805,German
Silvesterfeier,6,14,FALSE,14,1.79175946922805,German
Platt,6,4,TRUE,5,1.79175946922805,German
Silberschmied,6,10,FALSE,13,1.79175946922805,German
Seeschlacht,6,7,FALSE,11,1.79175946922805,German
Unterjochung,6,10,FALSE,12,1.79175946922805,German
rumoren,6,7,TRUE,7,1.79175946922805,German
Intervent,6,9,FALSE,9,1.79175946922805,German
mitmischen,6,8,FALSE,10,1.79175946922805,German
Asthma,6,5,FALSE,6,1.79175946922805,German
unduldsam,6,9,FALSE,9,1.79175946922805,German
Belag,6,5,TRUE,5,1.79175946922805,German
mitnichten,6,9,FALSE,10,1.79175946922805,German
weichgekocht,6,10,FALSE,12,1.79175946922805,German
Walnuss,6,6,TRUE,7,1.79175946922805,German
schalkhaft,6,8,FALSE,10,1.79175946922805,German
Normalfall,6,9,FALSE,10,1.79175946922805,German
knoten,6,6,TRUE,6,1.79175946922805,German
Vorposten,6,9,FALSE,9,1.79175946922805,German
Pfarrhaus,6,8,FALSE,9,1.79175946922805,German
Richterstuhl,6,10,FALSE,12,1.79175946922805,German
derweilen,6,9,FALSE,9,1.79175946922805,German
Kiesel,6,5,FALSE,6,1.79175946922805,German
werktags,6,8,FALSE,8,1.79175946922805,German
Schmelze,6,6,FALSE,8,1.79175946922805,German
Schabe,6,4,FALSE,6,1.79175946922805,German
Nachgeschmack,6,9,FALSE,13,1.79175946922805,German
Ladeflaeche,6,9,FALSE,11,1.79175946922805,German
Ueberbau,6,7,FALSE,8,1.79175946922805,German
Saatkartoffel,6,11,FALSE,13,1.79175946922805,German
respektlos,6,10,FALSE,10,1.79175946922805,German
ausschwenken,6,10,FALSE,12,1.79175946922805,German
Schnoerkel,6,7,TRUE,10,1.79175946922805,German
Anwendbarkeit,6,13,FALSE,13,1.79175946922805,German
Taxwert,6,8,FALSE,7,1.79175946922805,German
Mondlandschaft,6,12,FALSE,14,1.79175946922805,German
Wisch,6,3,TRUE,5,1.79175946922805,German
unverstanden,6,12,FALSE,12,1.79175946922805,German
Messias,6,6,FALSE,7,1.79175946922805,German
kristallen,6,9,FALSE,10,1.79175946922805,German
Grille,6,5,TRUE,6,1.79175946922805,German
Anzeiger,6,8,FALSE,8,1.79175946922805,German
Gamma,6,4,TRUE,5,1.79175946922805,German
plombieren,6,9,FALSE,10,1.79175946922805,German
Reizung,6,6,FALSE,7,1.79175946922805,German
aufreihen,6,8,FALSE,9,1.79175946922805,German
stillhalten,6,10,FALSE,11,1.79175946922805,German
umbenennen,6,9,FALSE,10,1.79175946922805,German
erwaehnenswert,6,12,FALSE,14,1.79175946922805,German
Spassvogel,6,9,FALSE,10,1.79175946922805,German
gedankenvoll,6,11,FALSE,12,1.79175946922805,German
Fischerdorf,6,9,FALSE,11,1.79175946922805,German
Zapfenstreich,6,12,FALSE,13,1.79175946922805,German
kurbeln,6,7,TRUE,7,1.79175946922805,German
Preisschild,6,9,FALSE,11,1.79175946922805,German
verklammern,6,10,FALSE,11,1.79175946922805,German
Fragesatz,6,8,FALSE,9,1.79175946922805,German
aequatorial,6,10,FALSE,11,1.79175946922805,German
Treppenstufe,6,11,FALSE,12,1.79175946922805,German
Putschversuch,6,10,FALSE,13,1.79175946922805,German
Wachtposten,6,10,FALSE,11,1.79175946922805,German
rentieren,6,8,FALSE,9,1.79175946922805,German
hintergehen,6,10,FALSE,11,1.79175946922805,German
daemlich,6,6,TRUE,8,1.79175946922805,German
Untergruppe,6,10,FALSE,11,1.79175946922805,German
umbilden,6,8,FALSE,8,1.79175946922805,German
Tormann,6,6,FALSE,7,1.79175946922805,German
phonetisch,6,7,FALSE,10,1.79175946922805,German
Dilettant,6,8,FALSE,9,1.79175946922805,German
logischerweise,6,12,FALSE,14,1.79175946922805,German
Flieder,6,6,TRUE,7,1.79175946922805,German
Vermischung,6,8,FALSE,11,1.79175946922805,German
Schusslinie,6,8,FALSE,11,1.79175946922805,German
hoerig,6,5,FALSE,6,1.79175946922805,German
verhauen,6,8,FALSE,8,1.79175946922805,German
formalistisch,6,11,FALSE,13,1.79175946922805,German
Ratenzahlung,6,10,FALSE,12,1.79175946922805,German
Theaterkasse,6,10,FALSE,12,1.79175946922805,German
Weingarten,6,10,FALSE,10,1.79175946922805,German
neunmal,6,7,FALSE,7,1.79175946922805,German
Sperrholz,6,8,FALSE,9,1.79175946922805,German
Besserwisser,6,10,FALSE,12,1.79175946922805,German
verlachen,6,8,FALSE,9,1.79175946922805,German
kontrastiv,6,10,FALSE,10,1.79175946922805,German
Frechheit,6,8,FALSE,9,1.79175946922805,German
entwurzeln,6,10,FALSE,10,1.79175946922805,German
Balte,6,5,FALSE,5,1.79175946922805,German
Hokuspokus,6,10,FALSE,10,1.79175946922805,German
mogeln,6,6,TRUE,6,1.79175946922805,German
Vulkanismus,6,11,FALSE,11,1.79175946922805,German
simplifizieren,6,13,FALSE,14,1.79175946922805,German
Wahlpropaganda,6,13,FALSE,14,1.79175946922805,German
Baukasten,6,9,FALSE,9,1.79175946922805,German
Schlot,6,4,TRUE,6,1.79175946922805,German
Typologie,6,8,FALSE,9,1.79175946922805,German
schnurrbaertig,6,10,FALSE,14,1.79175946922805,German
Armenhaus,6,9,FALSE,9,1.79175946922805,German
zimperlich,6,9,TRUE,10,1.79175946922805,German
Phantasterei,6,11,FALSE,12,1.79175946922805,German
verstockt,6,8,TRUE,9,1.79175946922805,German
solcherart,6,9,FALSE,10,1.79175946922805,German
Sang,6,3,TRUE,4,1.79175946922805,German
Terme,6,5,TRUE,5,1.79175946922805,German
Gluecksfall,6,8,FALSE,11,1.79175946922805,German
Aas,6,2,TRUE,3,1.79175946922805,German
Haesslichkeit,6,10,FALSE,13,1.79175946922805,German
Wohnungstausch,6,10,FALSE,14,1.79175946922805,German
kubisch,6,5,FALSE,7,1.79175946922805,German
langhaarig,6,8,FALSE,10,1.79175946922805,German
beaufsichtigen,6,13,FALSE,14,1.79175946922805,German
Schnitte,6,5,FALSE,8,1.79175946922805,German
naechst,6,5,FALSE,7,1.79175946922805,German
Vorsaison,6,8,FALSE,9,1.79175946922805,German
Apartmenthaus,6,13,FALSE,13,1.79175946922805,German
Klaue,6,5,TRUE,5,1.79175946922805,German
Tateinheit,6,10,FALSE,10,1.79175946922805,German
Buffet,6,4,FALSE,6,1.79175946922805,German
naechstens,6,8,FALSE,10,1.79175946922805,German
Rezeption,6,9,FALSE,9,1.79175946922805,German
Stifter,6,7,FALSE,7,1.79175946922805,German
Eruption,6,8,FALSE,8,1.79175946922805,German
unleugbar,6,9,FALSE,9,1.79175946922805,German
Entleerung,6,8,FALSE,10,1.79175946922805,German
buegelfrei,6,9,FALSE,10,1.79175946922805,German
Warmwasser,6,9,FALSE,10,1.79175946922805,German
Selbstschutz,6,9,FALSE,12,1.79175946922805,German
Frauenzimmer,6,11,FALSE,12,1.79175946922805,German
Erosion,6,7,FALSE,7,1.79175946922805,German
altvaeterlich,6,11,FALSE,13,1.79175946922805,German
Waschraum,6,7,FALSE,9,1.79175946922805,German
Kontrapunkt,6,11,FALSE,11,1.79175946922805,German
Dickschaedel,6,8,FALSE,12,1.79175946922805,German
Nobilitaet,6,9,TRUE,10,1.79175946922805,German
Baeumchen,6,7,FALSE,9,1.79175946922805,German
befehden,6,7,FALSE,8,1.79175946922805,German
ueberleiten,6,10,FALSE,11,1.79175946922805,German
weiterreisen,6,12,FALSE,12,1.79175946922805,German
abfuellen,6,7,FALSE,9,1.79175946922805,German
Bitumen,6,7,FALSE,7,1.79175946922805,German
Rentier,6,6,TRUE,7,1.79175946922805,German
Hopp,6,3,TRUE,4,1.79175946922805,German
entwirren,6,8,FALSE,9,1.79175946922805,German
Trennwand,6,8,FALSE,9,1.79175946922805,German
Ermunterung,6,10,FALSE,11,1.79175946922805,German
Dankeschoen,6,8,FALSE,11,1.79175946922805,German
objektivieren,6,12,FALSE,13,1.79175946922805,German
apostrophieren,6,12,FALSE,14,1.79175946922805,German
Betriebsamkeit,6,13,FALSE,14,1.79175946922805,German
Porree,6,4,TRUE,6,1.79175946922805,German
garstig,6,7,TRUE,7,1.79175946922805,German
Schattendasein,6,11,FALSE,14,1.79175946922805,German
Hochbetrieb,6,9,FALSE,11,1.79175946922805,German
vorbilden,6,9,FALSE,9,1.79175946922805,German
unscharf,6,6,FALSE,8,1.79175946922805,German
Ableger,6,7,FALSE,7,1.79175946922805,German
Chinin,6,5,FALSE,6,1.79175946922805,German
usurpieren,6,9,FALSE,10,1.79175946922805,German
Biedermeier,6,10,FALSE,11,1.79175946922805,German
schlurfen,6,7,TRUE,9,1.79175946922805,German
Oedland,6,6,FALSE,7,1.79175946922805,German
empfaenglich,6,9,FALSE,12,1.79175946922805,German
Agens,6,5,FALSE,5,1.79175946922805,German
Giesskanne,6,7,FALSE,10,1.79175946922805,German
bildlich,6,7,FALSE,8,1.79175946922805,German
Jaeckchen,6,6,FALSE,9,1.79175946922805,German
Koenigssohn,6,9,FALSE,11,1.79175946922805,German
Finanzplan,6,10,FALSE,10,1.79175946922805,German
voreinander,6,11,FALSE,11,1.79175946922805,German
zweifelsohne,6,11,FALSE,12,1.79175946922805,German
Millionenstadt,6,12,FALSE,14,1.79175946922805,German
Sprachrohr,6,8,FALSE,10,1.79175946922805,German
Geiz,6,4,TRUE,4,1.79175946922805,German
Angler,6,5,FALSE,6,1.79175946922805,German
waschecht,6,6,FALSE,9,1.79175946922805,German
auftanken,6,9,FALSE,9,1.79175946922805,German
Parodie,6,6,TRUE,7,1.79175946922805,German
Turnerschaft,6,10,FALSE,12,1.79175946922805,German
vierkoepfig,6,9,FALSE,11,1.79175946922805,German
Festschrift,6,9,FALSE,11,1.79175946922805,German
Unterlass,6,8,TRUE,9,1.79175946922805,German
angewoehnen,6,9,FALSE,11,1.79175946922805,German
Greif,6,5,TRUE,5,1.79175946922805,German
postulieren,6,10,FALSE,11,1.79175946922805,German
Lethargie,6,7,FALSE,9,1.79175946922805,German
Netzwerk,6,7,FALSE,8,1.79175946922805,German
Zollschranke,6,9,FALSE,12,1.79175946922805,German
Panzerung,6,8,FALSE,9,1.79175946922805,German
agil,6,4,TRUE,4,1.79175946922805,German
Polin,6,5,FALSE,5,1.79175946922805,German
Zeitmass,6,7,FALSE,8,1.79175946922805,German
Debuet,6,4,FALSE,6,1.79175946922805,German
Apathie,6,5,TRUE,7,1.79175946922805,German
Schlich,6,4,TRUE,7,1.79175946922805,German
Begierde,6,7,FALSE,8,1.79175946922805,German
Schachspiel,6,7,FALSE,11,1.79175946922805,German
barfuessig,6,8,FALSE,10,1.79175946922805,German
Weingut,6,7,FALSE,7,1.79175946922805,German
Staufer,6,7,FALSE,7,1.79175946922805,German
trompeten,6,9,TRUE,9,1.79175946922805,German
rekrutieren,6,10,FALSE,11,1.79175946922805,German
Luxussteuer,6,12,FALSE,11,1.79175946922805,German
hellhoerig,6,8,FALSE,10,1.79175946922805,German
schlaengeln,6,7,FALSE,11,1.79175946922805,German
Maurermeister,6,13,FALSE,13,1.79175946922805,German
Sonderling,6,9,FALSE,10,1.79175946922805,German
Frack,6,4,FALSE,5,1.79175946922805,German
Gebaeck,6,5,FALSE,7,1.79175946922805,German
maulen,6,6,TRUE,6,1.79175946922805,German
zahnaerztlich,6,10,FALSE,13,1.79175946922805,German
Xerographie,6,10,FALSE,11,1.79175946922805,German
Tragiker,6,8,FALSE,8,1.79175946922805,German
Murmeltier,6,9,FALSE,10,1.79175946922805,German
uneben,6,6,FALSE,6,1.79175946922805,German
penibel,6,7,TRUE,7,1.79175946922805,German
monarchisch,6,8,FALSE,11,1.79175946922805,German
